,OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape,geom
1469,9908,9954,FS-1437256,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,108,007,B6UQ,FLY,,,,,,2006,2453954.5,219,2130,1.0,Lightning,2453955.5,220.0,1045,0.1,A,41.99055556,-122.76805556,5.0,USFS,CA,93,093,Siskiyou,"b""\x00\x01\xad\x10\x00\x00\x80\xed\x81\xd2'\xb1^\xc0 \x89K\x86\xca\xfeD@\x80\xed\x81\xd2'\xb1^\xc0 \x89K\x86\xca\xfeD@|\x01\x00\x00\x00\x80\xed\x81\xd2'\xb1^\xc0 \x89K\x86\xca\xfeD@\xfe""",POINT (-122.76805556 41.99055556000008)
1470,9921,9967,FS-1437272,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,0417,Humboldt-Toiyabe National Forest,30,HTF 1395,B6UJ,COTTONWOOD,,,,,,2006,2453935.5,200,1030,1.0,Lightning,2453935.5,200.0,1800,0.33,B,38.74361111,-119.69472222,5.0,USFS,CA,3,003,Alpine,b'\x00\x01\xad\x10\x00\x00\x14\xad/Tv\xec]\xc0@2\x1b\xa6._C@\x14\xad/Tv\xec]\xc0@2\x1b\xa6._C@|\x01\x00\x00\x00\x14\xad/Tv\xec]\xc0@2\x1b\xa6._C@\xfe',POINT (-119.69472222 38.74361111000007)
1471,9927,9973,FS-1437280,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,54,06,B6UQ,POISON,,,,,,2006,2453939.5,204,1700,1.0,Lightning,2453940.5,205.0,1515,0.1,A,41.1825,-123.01944444,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\xe4x\xe4\x93>\xc1^\xc0\x98\xc2\xf5(\\\x97D@\xe4x\xe4\x93>\xc1^\xc0\x98\xc2\xf5(\\\x97D@|\x01\x00\x00\x00\xe4x\xe4\x93>\xc1^\xc0\x98\xc2\xf5(\\\x97D@\xfe',POINT (-123.01944444 41.18250000000006)
1472,9934,9980,FS-1437290,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,55,07,B6QU,IAMUP,,,,,,2006,2453939.5,204,2100,1.0,Lightning,2453941.5,206.0,1400,0.1,A,41.19027778,-123.02638889,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\xc4\xe1\x06[\xb0\xc1^\xc0\xb8 \xb5\x05[\x98D@\xc4\xe1\x06[\xb0\xc1^\xc0\xb8 \xb5\x05[\x98D@|\x01\x00\x00\x00\xc4\xe1\x06[\xb0\xc1^\xc0\xb8 \xb5\x05[\x98D@\xfe',POINT (-123.02638889 41.19027778000003)
1473,9936,9982,FS-1437292,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,56,08,B6UQ,BARK,,,,,,2006,2453939.5,204,1739,1.0,Lightning,2453943.5,208.0,1800,1.0,B,41.17833333,-122.98,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\x1c\x85\xebQ\xb8\xbe^\xc0\x88\x11f\xa0\xd3\x96D@\x1c\x85\xebQ\xb8\xbe^\xc0\x88\x11f\xa0\xd3\x96D@|\x01\x00\x00\x00\x1c\x85\xebQ\xb8\xbe^\xc0\x88\x11f\xa0\xd3\x96D@\xfe',POINT (-122.98 41.17833333000004)
1474,9937,9983,FS-1437294,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,60,12,B6UQ,APPLESAUCE,,,,,,2006,2453940.5,205,1455,1.0,Lightning,2453941.5,206.0,1900,0.2,A,41.29527778,-123.0425,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\x1c\x85\xebQ\xb8\xc2^\xc0\xf8*\x8c\xa9\xcb\xa5D@\x1c\x85\xebQ\xb8\xc2^\xc0\xf8*\x8c\xa9\xcb\xa5D@|\x01\x00\x00\x00\x1c\x85\xebQ\xb8\xc2^\xc0\xf8*\x8c\xa9\xcb\xa5D@\xfe',POINT (-123.0425 41.29527778000005)
1475,9938,9984,FS-1437295,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,63,15,B6UQ,6 MILE,,,,,,2006,2453940.5,205,1400,1.0,Lightning,2453942.5,207.0,1223,0.2,A,41.26027778,-123.00472222,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\xb8\x1dm^M\xc0^\xc0\xe8|D\xc8P\xa1D@\xb8\x1dm^M\xc0^\xc0\xe8|D\xc8P\xa1D@|\x01\x00\x00\x00\xb8\x1dm^M\xc0^\xc0\xe8|D\xc8P\xa1D@\xfe',POINT (-123.00472222 41.26027778000008)
1476,9939,9985,FS-1437296,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,66,19,B6UQ,SNOOZER,,,,,,2006,2453940.5,205,1743,1.0,Lightning,2453943.5,208.0,2200,0.5,B,41.36194444,-123.04888889,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\x00\xec\xdd\xfe \xc3^\xc0xb\x062T\xaeD@\x00\xec\xdd\xfe \xc3^\xc0xb\x062T\xaeD@|\x01\x00\x00\x00\x00\xec\xdd\xfe \xc3^\xc0xb\x062T\xaeD@\xfe',POINT (-123.0488888899999 41.36194444000006)
1477,9957,10003,FS-1437317,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,59,11,C04X,RUSH,CA-KNF-003497,Uncles Complex,CA4109112300620060724,RUSH,UNCLES COMPLEX,2006,2453940.5,205,1316,1.0,Lightning,2454052.5,317.0,1800,4850.0,F,41.10333333,-123.03666667,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x004 )\xbfX\xc2^\xc0\xf0w\xcc\x06:\x8dD@4 )\xbfX\xc2^\xc0\xf0w\xcc\x06:\x8dD@|\x01\x00\x00\x004 )\xbfX\xc2^\xc0\xf0w\xcc\x06:\x8dD@\xfe',POINT (-123.03666667 41.10333333000005)
1478,9959,10005,FS-1437319,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,62,14,B6UQ,HICKS 2,,,,,,2006,2453940.5,205,1615,1.0,Lightning,2453941.5,206.0,1900,0.25,A,41.29638889,-123.04972222,13.0,STATE OR PRIVATE,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x0042\x1b\xa6.\xc3^\xc0X\xb96\x12\xf0\xa5D@42\x1b\xa6.\xc3^\xc0X\xb96\x12\xf0\xa5D@|\x01\x00\x00\x0042\x1b\xa6.\xc3^\xc0X\xb96\x12\xf0\xa5D@\xfe',POINT (-123.04972222 41.29638889000006)
1479,9966,10012,FS-1437328,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,61,014,B6UQ,HICKS 1,,,,,,2006,2453940.5,205,1520,1.0,Lightning,2453941.5,206.0,1900,0.2,A,41.29416667,-123.05027778,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x0004K\xc07\xc3^\xc0\x98\x9c\xe1@\xa7\xa5D@04K\xc07\xc3^\xc0\x98\x9c\xe1@\xa7\xa5D@|\x01\x00\x00\x0004K\xc07\xc3^\xc0\x98\x9c\xe1@\xa7\xa5D@\xfe',POINT (-123.05027778 41.29416667000004)
1480,9969,10015,FS-1437331,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,68,21,B6UQ,RAYS,,,,,,2006,2453942.5,207,1118,1.0,Lightning,2453944.5,209.0,1600,3.1,B,41.07666667,-123.09638889,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\xd8\x8fN<+\xc6^\xc0\xf8+\xa46\xd0\x89D@\xd8\x8fN<+\xc6^\xc0\xf8+\xa46\xd0\x89D@|\x01\x00\x00\x00\xd8\x8fN<+\xc6^\xc0\xf8+\xa46\xd0\x89D@\xfe',POINT (-123.09638889 41.07666667000007)
1481,9977,10023,FS-1437342,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,57,09,B6QU,PACKERS,,,,,,2006,2453940.5,205,0820,1.0,Lightning,2453940.5,205.0,1830,0.2,A,41.09444444,-122.97138889,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\xd8\x8fN<+\xbe^\xc0p\x8bb\xc1\x16\x8cD@\xd8\x8fN<+\xbe^\xc0p\x8bb\xc1\x16\x8cD@|\x01\x00\x00\x00\xd8\x8fN<+\xbe^\xc0p\x8bb\xc1\x16\x8cD@\xfe',POINT (-122.97138889 41.09444444000007)
1482,9978,10024,FS-1437343,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,40,YRS-8,CZ92,RUCKER,,,,,,2006,2453936.5,201,1000,3.0,Smoking,2453936.5,201.0,1230,0.05,A,39.35027778,-120.65222222,13.0,STATE OR PRIVATE,CA,57,057,Nevada,"b""\x00\x01\xad\x10\x00\x00\xf4'D\x02\xbe)^\xc0\xd0\xce\xfc\xe6\xd5\xacC@\xf4'D\x02\xbe)^\xc0\xd0\xce\xfc\xe6\xd5\xacC@|\x01\x00\x00\x00\xf4'D\x02\xbe)^\xc0\xd0\xce\xfc\xe6\xd5\xacC@\xfe""",POINT (-120.6522222199999 39.35027778000006)
1483,9979,10025,FS-1437344,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,95,25,B6UQ,BASIN,,,,,,2006,2453954.5,219,1315,1.0,Lightning,2453954.5,219.0,1530,0.1,A,41.24472222,-123.11361111,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00`z\x88gE\xc7^\xc0\x98\xc0\xc5\x0eS\x9fD@`z\x88gE\xc7^\xc0\x98\xc0\xc5\x0eS\x9fD@|\x01\x00\x00\x00`z\x88gE\xc7^\xc0\x98\xc0\xc5\x0eS\x9fD@\xfe',POINT (-123.11361111 41.24472222000003)
1484,9980,10026,FS-1437346,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,96,24,B6UQ,COUNTS,,,,,,2006,2453954.5,219,1003,1.0,Lightning,2453955.5,220.0,1200,0.1,A,41.29111111,-123.09916667,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x004 )\xbfX\xc6^\xc0\xe8y\xfc C\xa5D@4 )\xbfX\xc6^\xc0\xe8y\xfc C\xa5D@|\x01\x00\x00\x004 )\xbfX\xc6^\xc0\xe8y\xfc C\xa5D@\xfe',POINT (-123.09916667 41.29111111000003)
1485,9986,10033,FS-1437357,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,49,SV-19,C2YX,ANTELOPE,,,,,,2006,2453953.5,218,1756,9.0,Miscellaneous,2453953.5,218.0,2215,0.5,B,39.61694444,-120.25083333,5.0,USFS,CA,91,091,Sierra,b'\x00\x01\xad\x10\x00\x000F=\xa7\r\x10^\xc0\xe8\x9f\x10\t\xf8\xceC@0F=\xa7\r\x10^\xc0\xe8\x9f\x10\t\xf8\xceC@|\x01\x00\x00\x000F=\xa7\r\x10^\xc0\xe8\x9f\x10\t\xf8\xceC@\xfe',POINT (-120.25083333 39.61694444000005)
1486,9988,10035,FS-1437359,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,41,TK-11,B6U2,LADYBUG,,,,,,2006,2453937.5,202,2050,1.0,Lightning,2453938.5,203.0,1000,0.25,A,39.48388889,-120.05111111,5.0,USFS,CA,91,091,Sierra,b'\x00\x01\xad\x10\x00\x00`z\x88gE\x03^\xc0X\xb96\x12\xf0\xbdC@`z\x88gE\x03^\xc0X\xb96\x12\xf0\xbdC@|\x01\x00\x00\x00`z\x88gE\x03^\xc0X\xb96\x12\xf0\xbdC@\xfe',POINT (-120.05111111 39.48388889000006)
1487,9990,10037,FS-1437364,FED,FS-FIRESTAT,FS,USCASNF,Sierra National Forest,0515,Sierra National Forest,89,039,C3CH,POLE,,,,,,2006,2453956.5,221,1047,9.0,Miscellaneous,2453956.5,221.0,1115,0.1,A,37.24888889,-119.19361111,5.0,USFS,CA,19,019,Fresno,b'\x00\x01\xad\x10\x00\x00\xe4e\xda\x1fd\xcc]\xc0\xa8qU\x97\xdb\x9fB@\xe4e\xda\x1fd\xcc]\xc0\xa8qU\x97\xdb\x9fB@|\x01\x00\x00\x00\xe4e\xda\x1fd\xcc]\xc0\xa8qU\x97\xdb\x9fB@\xfe',POINT (-119.1936111099999 37.24888889000005)
1488,9996,10043,FS-1437371,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,111,28,B6UQ,SIGN,,,,,,2006,2453954.5,219,1830,1.0,Lightning,2453955.5,220.0,1800,0.25,A,41.16638889,-123.26333333,5.0,USFS,CA,93,093,Siskiyou,"b'\x00\x01\xad\x10\x00\x00\xfc\x12\nt\xda\xd0^\xc0\xe8{,;L\x95D@\xfc\x12\nt\xda\xd0^\xc0\xe8{,;L\x95D@|\x01\x00\x00\x00\xfc\x12\nt\xda\xd0^\xc0\xe8{,;L\x95D@\xfe'",POINT (-123.26333333 41.16638889000006)
1489,9997,10044,FS-1437373,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,99,26,B6UQ,PICAYUNE,,,,,,2006,2453954.5,219,1740,1.0,Lightning,2453955.5,220.0,1200,0.1,A,41.26416667,-123.255,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\xb4\x1e\x85\xebQ\xd0^\xc0\xf8+\xa46\xd0\xa1D@\xb4\x1e\x85\xebQ\xd0^\xc0\xf8+\xa46\xd0\xa1D@|\x01\x00\x00\x00\xb4\x1e\x85\xebQ\xd0^\xc0\xf8+\xa46\xd0\xa1D@\xfe',POINT (-123.2549999999999 41.26416667000007)
1490,10000,10047,FS-1437376,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,117,34,B6UQ,SPUD,,,,,,2006,2453955.5,220,1030,1.0,Lightning,2453958.5,223.0,1200,0.3,B,41.13777778,-123.28583333,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x008\x1d\xe1\x17K\xd2^\xc0\xa0\x9b\xc9\xb3\xa2\x91D@8\x1d\xe1\x17K\xd2^\xc0\xa0\x9b\xc9\xb3\xa2\x91D@|\x01\x00\x00\x008\x1d\xe1\x17K\xd2^\xc0\xa0\x9b\xc9\xb3\xa2\x91D@\xfe',POINT (-123.2858333299999 41.13777778000008)
1491,10002,10049,FS-1437379,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,116,33,B6UQ,CHINA,,,,,,2006,2453955.5,220,1730,1.0,Lightning,2453956.5,221.0,1730,0.25,A,41.07916667,-123.07944444,5.0,USFS,CA,93,093,Siskiyou,"b'\x00\x01\xad\x10\x00\x00\x88\xe9!\x9e\x15\xc5^\xc0\xb0J)""""\x8aD@\x88\xe9!\x9e\x15\xc5^\xc0\xb0J)""""\x8aD@|\x01\x00\x00\x00\x88\xe9!\x9e\x15\xc5^\xc0\xb0J)""""\x8aD@\xfe'",POINT (-123.07944444 41.07916667000006)
1492,10003,10050,FS-1437380,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,106,005,B6UQ,DISCOVERY,,,,,,2006,2453954.5,219,2000,1.0,Lightning,2453955.5,220.0,1230,0.1,A,41.99611111,-122.77444444,13.0,STATE OR PRIVATE,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\x9c\x97i\x7f\x90\xb1^\xc0\xf8P\xa0\x91\x80\xffD@\x9c\x97i\x7f\x90\xb1^\xc0\xf8P\xa0\x91\x80\xffD@|\x01\x00\x00\x00\x9c\x97i\x7f\x90\xb1^\xc0\xf8P\xa0\x91\x80\xffD@\xfe',POINT (-122.77444444 41.99611111000007)
1493,10004,10051,FS-1437381,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,115,32,B6UQ,KNOB,,,,,,2006,2453954.5,219,2000,1.0,Lightning,2453956.5,221.0,1045,0.1,A,41.18222222,-123.01916667,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\xac4\xd7\x06:\xc1^\xc0\x98\xc0\xc5\x0eS\x97D@\xac4\xd7\x06:\xc1^\xc0\x98\xc0\xc5\x0eS\x97D@|\x01\x00\x00\x00\xac4\xd7\x06:\xc1^\xc0\x98\xc0\xc5\x0eS\x97D@\xfe',POINT (-123.0191666699999 41.18222222000003)
1494,10008,10055,FS-1437387,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,114,31,B6UQ,LAKE,,,,,,2006,2453954.5,219,1930,1.0,Lightning,2453956.5,221.0,1200,0.1,A,41.25166667,-123.25722222,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\x14\xad/Tv\xd0^\xc0`\x92\n\x9d6\xa0D@\x14\xad/Tv\xd0^\xc0`\x92\n\x9d6\xa0D@|\x01\x00\x00\x00\x14\xad/Tv\xd0^\xc0`\x92\n\x9d6\xa0D@\xfe',POINT (-123.25722222 41.25166667000008)
1495,10010,10057,FS-1437391,FED,FS-FIRESTAT,FS,USCASNF,Sierra National Forest,0515,Sierra National Forest,78,078,B6U0,POTTER,,,,,,2006,2453942.5,207,1314,1.0,Lightning,2453942.5,207.0,1817,0.1,A,37.27777778,-119.15111111,5.0,USFS,CA,19,019,Fresno,b'\x00\x01\xad\x10\x00\x00\xc8\xe0\xee\xcd\xab\xc9]\xc0\xf0S\xe88\x8e\xa3B@\xc8\xe0\xee\xcd\xab\xc9]\xc0\xf0S\xe88\x8e\xa3B@|\x01\x00\x00\x00\xc8\xe0\xee\xcd\xab\xc9]\xc0\xf0S\xe88\x8e\xa3B@\xfe',POINT (-119.15111111 37.27777778000006)
1496,10013,10060,FS-1437395,FED,FS-FIRESTAT,FS,USCASNF,Sierra National Forest,0515,Sierra National Forest,75,031,B6U0,QUAIL,,,,,,2006,2453941.5,206,1424,1.0,Lightning,2453941.5,206.0,1719,0.1,A,37.39277778,-118.92916667,5.0,USFS,CA,19,019,Fresno,b'\x00\x01\xad\x10\x00\x00\xb8\x0b{ww\xbb]\xc0\x10\xd9\xd3\x8aF\xb2B@\xb8\x0b{ww\xbb]\xc0\x10\xd9\xd3\x8aF\xb2B@|\x01\x00\x00\x00\xb8\x0b{ww\xbb]\xc0\x10\xd9\xd3\x8aF\xb2B@\xfe',POINT (-118.92916667 37.39277778000007)
1497,10030,10077,FS-1437418,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,107,006,B6UQ,SALT,,,,,,2006,2453955.5,220,0800,1.0,Lightning,2453955.5,220.0,1300,0.1,A,41.905,-123.10277778,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\xbc\xf6@\xe9\x93\xc6^\xc0\xa8p=\n\xd7\xf3D@\xbc\xf6@\xe9\x93\xc6^\xc0\xa8p=\n\xd7\xf3D@|\x01\x00\x00\x00\xbc\xf6@\xe9\x93\xc6^\xc0\xa8p=\n\xd7\xf3D@\xfe',POINT (-123.1027777799999 41.90500000000003)
1498,10034,10081,FS-1437423,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,109,008,B6UQ,DUTCH,,,,,,2006,2453956.5,221,0900,1.0,Lightning,2453956.5,221.0,1500,0.1,A,41.89055556,-122.71138889,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00hRDe\x87\xad^\xc0P\xbc~\xb9\xfd\xf1D@hRDe\x87\xad^\xc0P\xbc~\xb9\xfd\xf1D@|\x01\x00\x00\x00hRDe\x87\xad^\xc0P\xbc~\xb9\xfd\xf1D@\xfe',POINT (-122.71138889 41.89055556000005)
1499,10050,10097,FS-1437444,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,15,AR-1,CR5W,SUGAR,,,,,,2006,2453926.5,191,1059,4.0,Campfire,2453926.5,191.0,1108,0.1,A,39.11805556,-120.80055556,5.0,USFS,CA,61,061,Placer,"b'\x00\x01\xad\x10\x00\x00,5cM<3^\xc0\xd8\xa7\xd0q\x1c\x8fC@,5cM<3^\xc0\xd8\xa7\xd0q\x1c\x8fC@|\x01\x00\x00\x00,5cM<3^\xc0\xd8\xa7\xd0q\x1c\x8fC@\xfe'",POINT (-120.80055556 39.11805556000007)
1500,10055,10102,FS-1437451,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,38,SV-17,B6U2,DODGE,,,,,,2006,2453935.5,200,1455,1.0,Lightning,2453935.5,200.0,1939,0.1,A,39.61833333,-120.13416667,5.0,USFS,CA,91,091,Sierra,b'\x00\x01\xad\x10\x00\x00<\xf7\xcc/\x96\x08^\xc0@0\xeb\x8b%\xcfC@<\xf7\xcc/\x96\x08^\xc0@0\xeb\x8b%\xcfC@|\x01\x00\x00\x00<\xf7\xcc/\x96\x08^\xc0@0\xeb\x8b%\xcfC@\xfe',POINT (-120.13416667 39.61833333000004)
1501,10059,10107,FS-1437456,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,42,TK-12,B6U2,GRANITE 2,,,,,,2006,2453938.5,203,0251,1.0,Lightning,2453938.5,203.0,1600,0.1,A,39.50138889,-120.05027778,5.0,USFS,CA,91,091,Sierra,b'\x00\x01\xad\x10\x00\x0004K\xc07\x03^\xc0`\x90\xda\x82-\xc0C@04K\xc07\x03^\xc0`\x90\xda\x82-\xc0C@|\x01\x00\x00\x0004K\xc07\x03^\xc0`\x90\xda\x82-\xc0C@\xfe',POINT (-120.05027778 39.50138889000004)
1502,10081,10129,FS-1437484,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,58,10,B6UQ,MCNEIL,,,,,,2006,2453940.5,205,1316,1.0,Lightning,2453942.5,207.0,1520,0.1,A,41.10583333,-123.01166667,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\x98\x86\x8f%\xbf\xc0^\xc0\xa8\x96Q\xf2\x8b\x8dD@\x98\x86\x8f%\xbf\xc0^\xc0\xa8\x96Q\xf2\x8b\x8dD@|\x01\x00\x00\x00\x98\x86\x8f%\xbf\xc0^\xc0\xa8\x96Q\xf2\x8b\x8dD@\xfe',POINT (-123.01166667 41.10583333000005)
1503,10083,10131,FS-1437486,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,64,16,B6UQ,HAYPRESS,,,,,,2006,2453940.5,205,1316,1.0,Lightning,2453960.5,225.0,1700,0.1,A,41.13777778,-123.02944444,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00T\xb6\xeej\xe2\xc1^\xc0\xa0\x9b\xc9\xb3\xa2\x91D@T\xb6\xeej\xe2\xc1^\xc0\xa0\x9b\xc9\xb3\xa2\x91D@|\x01\x00\x00\x00T\xb6\xeej\xe2\xc1^\xc0\xa0\x9b\xc9\xb3\xa2\x91D@\xfe',POINT (-123.02944444 41.13777778000008)
1504,10088,10136,FS-1437492,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,65,17,B6UQ,ETHEL,,,,,,2006,2453940.5,205,1330,1.0,Lightning,2453945.5,210.0,2159,0.1,A,41.44555556,-123.21361111,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\xc8\xe0\xee\xcd\xab\xcd^\xc0(`\xef\xf6\x07\xb9D@\xc8\xe0\xee\xcd\xab\xcd^\xc0(`\xef\xf6\x07\xb9D@|\x01\x00\x00\x00\xc8\xe0\xee\xcd\xab\xcd^\xc0(`\xef\xf6\x07\xb9D@\xfe',POINT (-123.21361111 41.44555556000006)
1505,10089,10137,FS-1437495,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,73,18,B6UQ,HELL HOLE,,,,,,2006,2453939.5,204,1330,1.0,Lightning,2453959.5,224.0,1200,0.1,A,41.44861111,-123.2925,5.0,USFS,CA,93,093,Siskiyou,b'\x00\x01\xad\x10\x00\x00\x1c\x85\xebQ\xb8\xd2^\xc0H\t\xbf\x16l\xb9D@\x1c\x85\xebQ\xb8\xd2^\xc0H\t\xbf\x16l\xb9D@|\x01\x00\x00\x00\x1c\x85\xebQ\xb8\xd2^\xc0H\t\xbf\x16l\xb9D@\xfe',POINT (-123.2925 41.44861111000006)
1506,10092,10140,FS-1437498,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,67,20,B6UQ,KATHERINE,,,,,,2006,2453940.5,205,1330,1.0,Lightning,2453950.5,215.0,1800,0.25,A,41.45166667,-123.22083333,5.0,USFS,CA,93,093,Siskiyou,"b'\x00\x01\xad\x10\x00\x00\xdc\x8d\x1e""""\xce^\xc0\xf8+\xa46\xd0\xb9D@\xdc\x8d\x1e""""\xce^\xc0\xf8+\xa46\xd0\xb9D@|\x01\x00\x00\x00\xdc\x8d\x1e""""\xce^\xc0\xf8+\xa46\xd0\xb9D@\xfe'",POINT (-123.2208333299999 41.45166667000007)
1507,10171,10219,FS-1437593,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,6,3,B6UQ,TUSK,,,,,,2006,2453898.5,163,1544,1.0,Lightning,2453900.5,165.0,1830,0.1,A,41.66305556,-123.15305556,5.0,USFS,CA,93,093,Siskiyou,"b'\x00\x01\xad\x10\x00\x00\xf0*\x8c\xa9\xcb\xc9^\xc0\xc8\xd0,\x01\xdf\xd4D@\xf0*\x8c\xa9\xcb\xc9^\xc0\xc8\xd0,\x01\xdf\xd4D@|\x01\x00\x00\x00\xf0*\x8c\xa9\xcb\xc9^\xc0\xc8\xd0,\x01\xdf\xd4D@\xfe'",POINT (-123.15305556 41.66305556000003)
